Temperature Data
,15,15,40,15,40.0000004,15,40.00004883,15,40.0000321,15,40.0000505,15,40.00004883,15,40.0000321,15,40.0000505,15,40.02710335,15,40.01469913,15,40.00060532,15,40.00058877,15,40.00016848,15,40.00000513,15,40.00000218,15,40.00000509,15,40.00004544,15,40.00007094,15,40.03989743,15,40.03989808,15,40.00000007,15,40.00204417,15,40.00004274,15,40.00004276,15,40.00006676,15,40.00006676,15,40.00008871,15,40.00008871,15,40,15,40.1678612,15,40.17888145,15,40.17706245,15,40.17801593,15,40.1776981,15,40.16786124,15,40.17888145,15,40.17801592,15,40.17706245,15,40.1776981,15,40.15136813,15,40.20317823,15,40.10961098,15,40.09587876,15,40.1753314,15,40.1753314,15,40.17198915,15,40.05736999,15,40.18126361,15,40.17866062,15,40.17835917,15,40.17932166,15,40.17900083,15,40.18126359,15,40.17866062,15,40.17932166,15,40.17835917,15,40.17900083,15,40.21191531,15,40.11809577,15,40.19774547,15,40.17968125,15,40.17968124,15,40.18064213,15,40.06571394,15,40.17718118,15,40.17936037,15,40.17767472,15,40.17831321,15,40.17810038,15,40.17718118,15,40.17936037,15,40.1783132,15,40.17767472,15,40.17810037,15,40.19747509,15,40.12111485,15,40.1710332,15,40.1755804,15,40.17558039,15,40.17202167,15,40.05716405,15,40.18200357,15,40.16092632,15,40.1784345,15,40.17685044,15,40.17748511,15,40.17727355,15,40.18200355,15,40.1609264,15,40.1784345,15,40.1774851,15,40.17685043,15,40.17727355,15,40.20048746,15,40.11404306,15,40.17717042,15,40.17495165,15,40.17495165,15,40.17167266,15,40.0416469,15,40.17571345,15,40.09587876,15,40.21191531,
,16,16,40,16,40.00000055,16,40.00007453,16,40.0000555,16,40.00008379,16,40.00007453,16,40.0000555,16,40.00008379,16,40.03788984,16,40.02287431,16,40.00099689,16,40.00085402,16,40.00021507,16,40.00000892,16,40.00000437,16,40.00001013,16,40.00007529,16,40.00011697,16,40.04882815,16,40.04882933,16,40.0000001,16,40.00270916,16,40.000072,16,40.00007203,16,40.0001126,16,40.0001126,16,40.00015638,16,40.00015638,16,40,16,40.17423865,16,40.18636849,16,40.18347755,16,40.18441322,16,40.18410133,16,40.17423873,16,40.18636848,16,40.18441322,16,40.18347756,16,40.18410133,16,40.15125166,16,40.2000693,16,40.11935245,16,40.10159684,16,40.17956703,16,40.17956703,16,40.17316368,16,40.07428618,16,40.18804371,16,40.18646017,16,40.18549895,16,40.18644867,16,40.1861321,16,40.18804369,16,40.18646017,16,40.18644867,16,40.18549895,16,40.1861321,16,40.21132764,16,40.13099279,16,40.19915273,16,40.18547596,16,40.18547595,16,40.18454935,16,40.0861398,16,40.18428679,16,40.18711016,16,40.18427049,16,40.18489794,16,40.18468879,16,40.1842868,16,40.18711015,16,40.18489793,16,40.18427048,16,40.18468878,16,40.19460062,16,40.12982015,16,40.17493136,16,40.17984605,16,40.17984604,16,40.17300713,16,40.07556727,16,40.1881613,16,40.16734892,16,40.18607339,16,40.18299049,16,40.18361202,16,40.18340484,16,40.18816125,16,40.16734905,16,40.18607339,16,40.18361201,16,40.18299049,16,40.18340484,16,40.19637189,16,40.11884826,16,40.1761076,16,40.17806774,16,40.17806774,16,40.17053068,16,40.05392313,16,40.17915528,16,40.10159684,16,40.21132764,
,17,17,40,17,40.00000071,17,40.000099,17,40.00008228,17,40.00012004,17,40.000099,17,40.00008228,17,40.00012004,17,40.04833805,17,40.03155353,17,40.00143623,17,40.00112272,17,40.00026332,17,40.00001366,17,40.00000752,17,40.00001729,17,40.00010777,17,40.00016648,17,40.05329178,17,40.0532936,17,40.00000012,17,40.00328422,17,40.00010436,17,40.00010442,17,40.00016363,17,40.00016364,17,40.00023731,17,40.00023731,17,40,17,40.17346852,17,40.1863049,17,40.18258233,17,40.18348076,17,40.18318128,17,40.17346864,17,40.1863049,17,40.18348076,17,40.18258234,17,40.18318128,17,40.14545512,17,40.18978396,17,40.12476725,17,40.10423256,17,40.17693405,17,40.17693405,17,40.16811172,17,40.08846676,17,40.18748251,17,40.18691406,17,40.1853907,17,40.18630865,17,40.18600266,17,40.18748247,17,40.18691405,17,40.18630864,17,40.1853907,17,40.18600266,17,40.20294505,17,40.13892708,17,40.19309104,17,40.18417987,17,40.18417987,17,40.18160572,17,40.10318422,17,40.18415327,17,40.18724179,17,40.18352814,17,40.18413148,17,40.18393037,17,40.18415328,17,40.18724178,17,40.18413147,17,40.18352814,17,40.18393036,17,40.18503085,17,40.13380256,17,40.17255563,17,40.17730752,17,40.17730752,17,40.16795475,17,40.09089947,17,40.18681297,17,40.16663963,17,40.18605092,17,40.18168802,17,40.18228283,17,40.18208456,17,40.18681291,17,40.16663985,17,40.18605092,17,40.18228283,17,40.18168802,17,40.18208456,17,40.18479005,17,40.11926763,17,40.16867531,17,40.17415183,17,40.17415183,17,40.16294925,17,40.06439338,17,40.17581176,17,40.10423256,17,40.20294505,
,18,18,40,18,40.00000086,18,40.000121,18,40.00011012,18,40.00015717,18,40.00012101,18,40.00011012,18,40.00015717,18,40.0585908,18,40.04042136,18,40.00190696,18,40.00140003,18,40.00032004,18,40.00001947,18,40.00001163,18,40.00002651,18,40.00014101,18,40.00021654,18,40.05532079,18,40.0553233,18,40.00000015,18,40.00382292,18,40.00013813,18,40.00013823,18,40.00021793,18,40.00021793,18,40.00032904,18,40.00032905,18,40,18,40.17236495,18,40.18578273,18,40.18150672,18,40.18238358,18,40.18209129,18,40.17236513,18,40.18578273,18,40.18238358,18,40.18150674,18,40.1820913,18,40.14100976,18,40.18145562,18,40.12993577,18,40.10744424,18,40.17470842,18,40.17470843,18,40.16428234,18,40.10117092,18,40.18681392,18,40.18704919,18,40.18513169,18,40.18603374,18,40.18573306,18,40.18681387,18,40.18704918,18,40.18603373,18,40.1851317,18,40.18573305,18,40.19607687,18,40.14599682,18,40.18812667,18,40.1831008,18,40.18310079,18,40.17938352,18,40.11803584,18,40.18385243,18,40.18685171,18,40.18260377,18,40.18319342,18,40.18299687,18,40.18385245,18,40.18685171,18,40.18319341,18,40.18260377,18,40.18299686,18,40.17774186,18,40.137715,18,40.17104666,18,40.17528719,18,40.17528718,18,40.16439958,18,40.10419297,18,40.18530637,18,40.16537879,18,40.18536691,18,40.18010331,18,40.18068138,18,40.18048869,18,40.18530629,18,40.1653791,18,40.18536692,18,40.18068139,18,40.18010333,18,40.1804887,18,40.17532978,18,40.12020315,18,40.16300125,18,40.17073226,18,40.17073227,18,40.15695423,18,40.07403525,18,40.17312523,18,40.10744424,18,40.19607687,
,19,19,40,19,40.000001,19,40.00014045,19,40.00013761,19,40.00019411,19,40.00014046,19,40.00013761,19,40.00019411,19,40.06860189,19,40.04930847,19,40.0023987,19,40.00168157,19,40.0003847,19,40.00002643,19,40.00001668,19,40.00003767,19,40.0001741,19,40.00026573,19,40.05611416,19,40.05611737,19,40.00000017,19,40.00433724,19,40.0001724,19,40.00017256,19,40.0002747,19,40.00027471,19,40.00042978,19,40.00042978,19,40,19,40.17108383,19,40.18492674,19,40.18032615,19,40.1811893,19,40.18090158,19,40.17108407,19,40.18492675,19,40.1811893,19,40.18032618,19,40.18090159,19,40.13772024,19,40.17475259,19,40.13494274,19,40.11109881,19,40.17285127,19,40.17285128,19,40.16148264,19,40.11271588,19,40.18606809,19,40.18694349,19,40.18477216,19,40.1856662,19,40.18536819,19,40.18606802,19,40.18694349,19,40.18566619,19,40.18477217,19,40.18536818,19,40.19047069,19,40.15236344,19,40.18410684,19,40.18221757,19,40.18221757,19,40.17776827,19,40.13108719,19,40.18345313,19,40.18610273,19,40.18158315,19,40.1821644,19,40.18197065,19,40.18345316,19,40.18610272,19,40.18216439,19,40.18158315,19,40.18197064,19,40.17225923,19,40.1415891,19,40.17022658,19,40.17370649,19,40.17370648,19,40.16203585,19,40.11590322,19,40.18370101,19,40.16379155,19,40.18418521,19,40.1783348,19,40.178901,19,40.17871227,19,40.18370091,19,40.16379196,19,40.18418523,19,40.17890101,19,40.17833482,19,40.17871228,19,40.16764706,19,40.12163165,19,40.15877163,19,40.16776637,19,40.16776638,19,40.15230859,19,40.08309429,19,40.17100158,19,40.11109881,19,40.19047069,
,20,20,40,20,40.00000115,20,40.00015765,20,40.00016405,20,40.00023027,20,40.00015766,20,40.00016405,20,40.00023028,20,40.07834194,20,40.05811367,20,40.00290437,20,40.00196505,20,40.00045678,20,40.00003463,20,40.00002261,20,40.0000506,20,40.0002066,20,40.0003134,20,40.05627933,20,40.05628323,20,40.0000002,20,40.00483517,20,40.00020675,20,40.00020698,20,40.00033375,20,40.00033375,20,40.00053808,20,40.00053808,20,40,20,40.16972635,20,40.18383914,20,40.17910038,20,40.17995386,20,40.17966937,20,40.16972664,20,40.18383915,20,40.17995387,20,40.17910042,20,40.17966938,20,40.13542419,20,40.16941022,20,40.13983781,20,40.115091,20,40.17132983,20,40.17132984,20,40.15955275,20,40.12332678,20,40.18527803,20,40.18666112,20,40.18435171,20,40.18524168,20,40.18494502,20,40.18527796,20,40.18666111,20,40.18524167,20,40.18435173,20,40.18494502,20,40.18591472,20,40.15816827,20,40.18090194,20,40.18151284,20,40.18151283,20,40.1766659,20,40.14267672,20,40.1830047,20,40.18511974,20,40.18053061,20,40.18110622,20,40.18091435,20,40.18300474,20,40.18511973,20,40.18110621,20,40.18053061,20,40.18091434,20,40.16821597,20,40.14544571,20,40.16995717,20,40.17250358,20,40.17250357,20,40.16062589,20,40.12637589,20,40.18205512,20,40.16202109,20,40.18264223,20,40.17646323,20,40.17701999,20,40.17683441,20,40.182055,20,40.16202158,20,40.18264226,20,40.17702002,20,40.17646327,20,40.17683443,20,40.16147131,20,40.12350287,20,40.15573545,20,40.16521876,20,40.16521878,20,40.14881516,20,40.09170475,20,40.16936446,20,40.115091,20,40.18666112,
,21,21,40,21,40.00000128,21,40.00017297,21,40.00018916,21,40.00026537,21,40.00017298,21,40.00018917,21,40.00026537,21,40.08779337,21,40.06677598,21,40.00341908,21,40.00224938,21,40.00053583,21,40.00004415,21,40.00002939,21,40.00006514,21,40.00023832,21,40.00035932,21,40.05612757,21,40.05613213,21,40.00000022,21,40.00532202,21,40.00024092,21,40.00024126,21,40.00039507,21,40.00039509,21,40.00065281,21,40.00065282,21,40,21,40.1683614,21,40.18260326,21,40.17787676,21,40.17872279,21,40.17844078,21,40.16836174,21,40.18260329,21,40.1787228,21,40.17787681,21,40.1784408,21,40.13398347,21,40.16521353,21,40.14465094,21,40.11933685,21,40.17011582,21,40.17011584,21,40.15835933,21,40.13317033,21,40.18447486,21,40.18625473,21,40.18390205,21,40.18478994,21,40.18449398,21,40.18447478,21,40.18625473,21,40.18478993,21,40.18390206,21,40.18449397,21,40.18223476,21,40.16352869,21,40.17840202,21,40.18097247,21,40.18097247,21,40.1759994,21,40.15308461,21,40.18254343,21,40.18399856,21,40.17949446,21,40.18006598,21,40.17987547,21,40.18254348,21,40.18399856,21,40.18006596,21,40.17949447,21,40.17987547,21,40.16532726,21,40.14929759,21,40.17013125,21,40.17162929,21,40.17162929,21,40.15998404,21,40.13587292,21,40.18041987,21,40.16016425,21,40.18085105,21,40.1745545,21,40.17510313,21,40.17492025,21,40.18041974,21,40.16016484,21,40.18085109,21,40.17510316,21,40.17455455,21,40.17492029,21,40.15658172,21,40.12575979,21,40.15369015,21,40.16305866,21,40.16305869,21,40.14630774,21,40.09994678,21,40.16815119,21,40.11933685,21,40.18625473,
,22,22,40,22,40.00000142,22,40.00018676,22,40.0002129,22,40.00029924,22,40.00018677,22,40.00021291,22,40.00029925,22,40.09694715,22,40.07525931,22,40.00393949,22,40.00253413,22,40.00062142,22,40.00005505,22,40.00003695,22,40.00008112,22,40.00026919,22,40.00040345,22,40.05582112,22,40.05582631,22,40.00000025,22,40.00580135,22,40.00027483,22,40.0002753,22,40.00045882,22,40.00045884,22,40.0007731,22,40.00077311,22,40,22,40.16703763,22,40.18128668,22,40.17669266,22,40.17753259,22,40.17725261,22,40.16703802,22,40.18128671,22,40.17753261,22,40.17669271,22,40.17725264,22,40.13327932,22,40.16198582,22,40.14940047,22,40.12376909,22,40.16918449,22,40.16918452,22,40.1577907,22,40.14237374,22,40.18368593,22,40.18576754,22,40.18344877,22,40.18433564,22,40.18404002,22,40.18368584,22,40.18576754,22,40.18433563,22,40.18344879,22,40.18404002,22,40.17928896,22,40.16853932,22,40.17651366,22,40.18058497,22,40.18058496,22,40.17570574,22,40.16253752,22,40.18209655,22,40.1828126,22,40.17851087,22,40.17907925,22,40.17888979,22,40.1820966,22,40.18281259,22,40.17907924,22,40.17851088,22,40.17888979,22,40.16337095,22,40.15315187,22,40.17066561,22,40.17104417,22,40.17104417,22,40.15996459,22,40.1445935,22,40.17883781,22,40.15829009,22,40.17890496,22,40.17266198,22,40.17320326,22,40.17302284,22,40.17883767,22,40.15829076,22,40.17890501,22,40.17320331,22,40.17266205,22,40.17302289,22,40.15279421,22,40.1283471,22,40.15247109,22,40.1612586,22,40.16125865,22,40.14464517,22,40.10787293,22,40.16730981,22,40.12376909,22,40.18576754,
,23,23,40,23,40.00000155,23,40.00019931,23,40.00023531,23,40.00033183,23,40.00019932,23,40.00023532,23,40.00033184,23,40.10580041,23,40.08354352,23,40.00446327,23,40.00281925,23,40.0007132,23,40.00006739,23,40.00004524,23,40.00009839,23,40.00029922,23,40.00044584,23,40.05544661,23,40.05545239,23,40.00000027,23,40.00627547,23,40.00030841,23,40.00030903,23,40.00052514,23,40.00052516,23,40.00089825,23,40.00089826,23,40,23,40.16579019,23,40.17994382,23,40.17557732,23,40.17641211,23,40.17613384,23,40.16579063,23,40.17994386,23,40.17641213,23,40.17557739,23,40.17613388,23,40.13320918,23,40.15958077,23,40.15409747,23,40.12833369,23,40.16851389,23,40.16851392,23,40.157753,23,40.15103601,23,40.18293436,23,40.18523498,23,40.18301264,23,40.18389909,23,40.18360361,23,40.18293426,23,40.18523498,23,40.18389908,23,40.18301267,23,40.18360361,23,40.1769623,23,40.17327501,23,40.17515735,23,40.18034086,23,40.18034086,23,40.1757332,23,40.17121631,23,40.18168473,23,40.18161789,23,40.17760671,23,40.17817263,23,40.17798399,23,40.18168478,23,40.18161789,23,40.17817262,23,40.17760672,23,40.17798399,23,40.16217289,23,40.15701203,23,40.1714955,23,40.17071619,23,40.17071618,23,40.1604526,23,40.15268987,23,40.17734305,23,40.15644969,23,40.17688045,23,40.17082853,23,40.17136305,23,40.17118487,23,40.17734289,23,40.15645045,23,40.17688052,23,40.1713631,23,40.17082861,23,40.17118494,23,40.14995353,23,40.13121446,23,40.15194366,23,40.15979373,23,40.15979378,23,40.14370717,23,40.1155207,23,40.16679691,23,40.12833369,23,40.18523498,
,24,24,40,24,40.00000166,24,40.00021108,24,40.0002563,24,40.00036184,24,40.00021109,24,40.00025631,24,40.00036185,24,40.11350561,24,40.09175806,24,40.00497021,24,40.00308078,24,40.0008207,24,40.00008134,24,40.00005419,24,40.00011674,24,40.00032737,24,40.0004849,24,40.05784776,24,40.05785405,24,40.00000029,24,40.00662268,24,40.00034009,24,40.00034089,24,40.000592,24,40.00059202,24,40.00102503,24,40.00102504,24,40,24,40.18376483,24,40.19849825,24,40.1944732,24,40.1953541,24,40.19506047,24,40.1837653,24,40.1984983,24,40.19535414,24,40.19447328,24,40.19506052,24,40.15215129,24,40.18371816,24,40.16798946,24,40.14229596,24,40.18818491,24,40.18818495,24,40.17847526,24,40.15920773,24,40.2024498,24,40.20450351,24,40.20257548,24,40.20350862,24,40.20319757,24,40.2024497,24,40.20450351,24,40.20350861,24,40.20257551,24,40.20319757,24,40.20163765,24,40.18741634,24,40.19789408,24,40.2005857,24,40.2005857,24,40.19689721,24,40.17947623,24,40.20121011,24,40.20031679,24,40.19675987,24,40.19735696,24,40.19715793,24,40.20121016,24,40.20031679,24,40.19735695,24,40.19675988,24,40.19715793,24,40.18657474,24,40.17260548,24,40.19224516,24,40.19084021,24,40.1908402,24,40.18191832,24,40.16090639,24,40.19613764,24,40.17401895,24,40.19460086,24,40.18905929,24,40.18962328,24,40.18943528,24,40.19613749,24,40.17401972,24,40.19460094,24,40.18962335,24,40.18905938,24,40.18943536,24,40.17360291,24,40.14633778,24,40.17372553,24,40.17910414,24,40.17910421,24,40.16451453,24,40.12350356,24,40.18698541,24,40.14229596,24,40.20450351,
,25,25,40,25,40.00000174,25,40.00022336,25,40.00027627,25,40.00038997,25,40.00022337,25,40.00027629,25,40.00038998,25,40.11922701,25,40.09975653,25,40.00542788,25,40.00329526,25,40.00092609,25,40.00009686,25,40.00006374,25,40.000136,25,40.00035427,25,40.00052175,25,40.06254152,25,40.06254823,25,40.0000003,25,40.00676179,25,40.00037023,25,40.00037123,25,40.00065963,25,40.00065966,25,40.00115053,25,40.00115055,25,40,25,40.20555517,25,40.22106277,25,40.21719024,25,40.21810781,25,40.21780195,25,40.20555566,25,40.22106283,25,40.21810785,25,40.21719032,25,40.21780201,25,40.17311474,25,40.21227666,25,40.18165805,25,40.15655883,25,40.21128031,25,40.21128035,25,40.20207046,25,40.16456291,25,40.2257809,25,40.22771712,25,40.22597141,25,40.22694107,25,40.22661785,25,40.2257808,25,40.22771712,25,40.22694106,25,40.22597144,25,40.22661785,25,40.23118843,25,40.20156683,25,40.22444786,25,40.22441932,25,40.22441932,25,40.22131456,25,40.18502833,25,40.22458066,25,40.22311937,25,40.21975116,25,40.220373,25,40.22016572,25,40.22458071,25,40.22311936,25,40.22037298,25,40.21975117,25,40.22016571,25,40.2144126,25,40.1889232,25,40.21580479,25,40.21425842,25,40.21425841,25,40.20591613,25,40.16757613,25,40.21870284,25,40.19569258,25,40.21647233,25,40.21113731,25,40.21172508,25,40.21152915,25,40.21870271,25,40.19569333,25,40.21647243,25,40.21172516,25,40.21113741,25,40.21152925,25,40.20036155,25,40.16232088,25,40.19796821,25,40.2016428,25,40.20164288,25,40.18768133,25,40.13046226,25,40.21037408,25,40.15655883,25,40.23118843,
,26,26,40,26,40.0000018,26,40.00023636,26,40.00029561,26,40.0004164,26,40.00023637,26,40.00029562,26,40.00041641,26,40.12293418,26,40.10736145,26,40.00581382,26,40.00345578,26,40.00102434,26,40.0001138,26,40.00007383,26,40.00015603,26,40.0003801,26,40.00055669,26,40.06844462,26,40.06845169,26,40.00000031,26,40.00673643,26,40.00039874,26,40.00039998,26,40.00072738,26,40.00072741,26,40.00127145,26,40.00127147,26,40,26,40.2275807,26,40.24393498,26,40.23998266,26,40.24090914,26,40.24060032,26,40.2275812,26,40.24393505,26,40.24090919,26,40.23998275,26,40.24060038,26,40.19256085,26,40.24010621,26,40.19332535,26,40.16916323,26,40.23393099,26,40.23393104,26,40.22451259,26,40.1672064,26,40.24912845,26,40.25119963,26,40.24947118,26,40.2504489,26,40.25012299,26,40.24912836,26,40.25119964,26,40.25044889,26,40.24947121,26,40.250123,26,40.26043389,26,40.21391877,26,40.25020516,26,40.24796971,26,40.24796971,26,40.24492885,26,40.1879482,26,40.24807543,26,40.24629008,26,40.24280567,26,40.24343348,26,40.24322421,26,40.24807548,26,40.24629008,26,40.24343347,26,40.24280568,26,40.24322421,26,40.24082917,26,40.20364132,26,40.23834046,26,40.23709246,26,40.23709246,26,40.22843322,26,40.17249693,26,40.24115626,26,40.21802179,26,40.23876643,26,40.23328752,26,40.23388107,26,40.23368322,26,40.24115615,26,40.21802251,26,40.23876654,26,40.23388116,26,40.23328764,26,40.23368332,26,40.22529108,26,40.17689739,26,40.22046947,26,40.22351681,26,40.2235169,26,40.20915985,26,40.13636825,26,40.23303882,26,40.16916323,26,40.26043389,
,27,27,40,27,40.00000182,27,40.00024961,27,40.00031425,27,40.00044059,27,40.00024963,27,40.00031426,27,40.00044061,27,40.12475594,27,40.11446364,27,40.00611851,27,40.00356456,27,40.00111423,27,40.000132,27,40.00008438,27,40.00017665,27,40.00040436,27,40.00058898,27,40.07497056,27,40.07497793,27,40.00000032,27,40.00659802,27,40.00042493,27,40.00042642,27,40.00079359,27,40.00079363,27,40.00138449,27,40.00138451,27,40,27,40.24973208,27,40.26701815,27,40.26276758,27,40.26367654,27,40.26337355,27,40.24973258,27,40.26701823,27,40.26367659,27,40.26276768,27,40.26337362,27,40.21075093,27,40.26705619,27,40.20325933,27,40.18017439,27,40.25608435,27,40.25608441,27,40.24579057,27,40.16763992,27,40.27242743,27,40.2748738,27,40.27300594,27,40.27396444,27,40.27364494,27,40.27242735,27,40.2748738,27,40.27396443,27,40.27300597,27,40.27364494,27,40.28920567,27,40.22473798,27,40.2751193,27,40.27118723,27,40.27118723,27,40.26771644,27,40.18874403,27,40.27161368,27,40.26968464,27,40.26582358,27,40.26643941,27,40.26623413,27,40.27161372,27,40.26968464,27,40.2664394,27,40.26582359,27,40.26623413,27,40.26592234,27,40.21691784,27,40.25986945,27,40.25933312,27,40.25933311,27,40.2495875,27,40.17587714,27,40.26339511,27,40.24092853,27,40.26131494,27,40.25541857,27,40.25600083,27,40.25580675,27,40.26339501,27,40.24092919,27,40.26131507,27,40.25600094,27,40.2554187,27,40.25580686,27,40.24869765,27,40.19030381,27,40.24146031,27,40.24479035,27,40.24479044,27,40.22923304,27,40.14139966,27,40.25499797,27,40.18017439,27,40.28920567,
,28,28,40,28,40.00000183,28,40.00026221,28,40.0003316,28,40.0004612,28,40.00026223,28,40.00033162,28,40.00046122,28,40.12483563,28,40.12100853,28,40.00634166,28,40.00362866,28,40.00119498,28,40.00015125,28,40.00009531,28,40.00019765,28,40.00042583,28,40.00061676,28,40.08186914,28,40.08187673,28,40.00000032,28,40.0063868,28,40.00044725,28,40.00044903,28,40.00085545,28,40.00085548,28,40.00148649,28,40.00148652,28,40,28,40.27232407,28,40.29057553,28,40.2858329,28,40.28668803,28,40.28640299,28,40.27232457,28,40.29057562,28,40.28668809,28,40.28583299,28,40.28640306,28,40.22823505,28,40.29348468,28,40.21184956,28,40.18984708,28,40.27805789,28,40.27805795,28,40.26627297,28,40.16627059,28,40.29595456,28,40.29901817,28,40.29687613,28,40.29777755,28,40.29747708,28,40.29595449,28,40.29901817,28,40.29777754,28,40.29687615,28,40.29747708,28,40.3178485,28,40.23442972,28,40.2995815,28,40.2943949,28,40.2943949,28,40.29004224,28,40.18785488,28,40.29549787,28,40.29353056,28,40.28907999,28,40.28965915,28,40.28946609,28,40.2954979,28,40.29353056,28,40.28965914,28,40.28908,28,40.28946609,28,40.29022108,28,40.2291303,28,40.28077258,28,40.28133716,28,40.28133716,28,40.26985748,28,40.1779675,28,40.28562395,28,40.26497898,28,40.28434279,28,40.2778263,28,40.27837402,28,40.27819144,28,40.28562389,28,40.26497955,28,40.28434292,28,40.27837413,28,40.27782643,28,40.27819156,28,40.27130152,28,40.20294178,28,40.26152741,28,40.26588875,28,40.26588885,28,40.24851494,28,40.14569132,28,40.27663664,28,40.18984708,28,40.3178485,
,29,29,40,29,40.00000182,29,40.00027578,29,40.00034865,29,40.00048258,29,40.0002758,29,40.00034866,29,40.0004826,29,40.12459208,29,40.12701388,29,40.0065036,29,40.00366623,29,40.0012713,29,40.00017145,29,40.00010661,29,40.000219,29,40.00044825,29,40.00064596,29,40.08693003,29,40.08693785,29,40.00000032,29,40.00623064,29,40.0004701,29,40.0004722,29,40.00091924,29,40.00091928,29,40.00158066,29,40.00158069,29,40,29,40.27446684,29,40.29358404,29,40.28806285,29,40.28890591,29,40.28862489,29,40.27446736,29,40.29358413,29,40.28890598,29,40.28806296,29,40.28862497,29,40.2269402,29,40.29182405,29,40.21045195,29,40.18870267,29,40.2787066,29,40.27870667,29,40.26470002,29,40.16501984,29,40.29862231,29,40.30268556,29,40.29994165,29,40.30083449,29,40.30053688,29,40.29862224,29,40.30268556,29,40.30083448,29,40.29994167,29,40.30053688,29,40.318202,29,40.23410827,29,40.29880796,29,40.2962395,29,40.2962395,29,40.29017075,29,40.18715659,29,40.29852921,29,40.2967633,29,40.2914848,29,40.2920564,29,40.29186586,29,40.29852924,29,40.2967633,29,40.29205639,29,40.29148481,29,40.29186586,29,40.28787388,29,40.22896826,29,40.28067781,29,40.28207099,29,40.28207099,29,40.26823867,29,40.1796355,29,40.28743402,29,40.26661593,29,40.28672913,29,40.27940265,29,40.27994049,29,40.27976121,29,40.28743395,29,40.26661652,29,40.28672926,29,40.2799406,29,40.27940278,29,40.27976133,29,40.26750786,29,40.20341993,29,40.25888341,29,40.26582536,29,40.26582546,29,40.24614521,29,40.14974704,29,40.27680027,29,40.18870267,29,40.318202,
,30,30,40,30,40.00000182,30,40.00028929,30,40.00036579,30,40.00050484,30,40.00028931,30,40.0003658,30,40.00050486,30,40.12428239,30,40.13250606,30,40.00662493,30,40.00369094,30,40.00134444,30,40.00019254,30,40.00011828,30,40.00024078,30,40.0004717,30,40.00067672,30,40.09003872,30,40.09004679,30,40.00000032,30,40.0061316,30,40.00049386,30,40.0004963,30,40.0009852,30,40.00098523,30,40.00166793,30,40.00166795,30,40,30,40.27268926,30,40.29248953,30,40.28627295,30,40.28709548,30,40.2868213,30,40.2726898,30,40.29248963,30,40.28709556,30,40.28627306,30,40.28682139,30,40.22282853,30,40.28547126,30,40.20748414,30,40.18580298,30,40.27548485,30,40.27548493,30,40.25947555,30,40.16394195,30,40.29724401,30,40.30232341,30,40.29900089,30,40.29987676,30,40.29958481,30,40.29724393,30,40.30232341,30,40.29987675,30,40.29900091,30,40.29958481,30,40.31351398,30,40.23209011,30,40.29369644,30,40.2941076,30,40.2941076,30,40.28637269,30,40.18662909,30,40.29755304,30,40.2958355,30,40.28985486,30,40.29041322,30,40.2902271,30,40.29755308,30,40.2958355,30,40.29041321,30,40.28985487,30,40.2902271,30,40.28139472,30,40.22672031,30,40.27695598,30,40.27901029,30,40.27901029,30,40.26316991,30,40.18093114,30,40.28518168,30,40.26435538,30,40.28493411,30,40.27696972,30,40.27749208,30,40.27731796,30,40.28518162,30,40.264356,30,40.28493426,30,40.2774922,30,40.27696987,30,40.27731809,30,40.25989103,30,40.20194182,30,40.25286228,30,40.26208565,30,40.26208575,30,40.24057462,30,40.15341004,30,40.2732139,30,40.18580298,30,40.31351398,
,31,31,40,31,40.00000182,31,40.00030191,31,40.00038281,31,40.00052735,31,40.00030193,31,40.00038283,31,40.00052736,31,40.12391762,31,40.13751523,31,40.00671993,31,40.00371082,31,40.00141484,31,40.00021446,31,40.00013034,31,40.00026298,31,40.00049566,31,40.00070817,31,40.09179429,31,40.09180264,31,40.00000032,31,40.00607219,31,40.00051812,31,40.00052093,31,40.00105243,31,40.00105246,31,40.00174899,31,40.00174902,31,40,31,40.27067949,31,40.29110264,31,40.28431177,31,40.28511871,31,40.28484973,31,40.27068005,31,40.29110275,31,40.2851188,31,40.28431189,31,40.28484983,31,40.21937176,31,40.27964391,31,40.20476182,31,40.18312394,31,40.27234391,31,40.27234398,31,40.25468322,31,40.16295324,31,40.29571663,31,40.30171759,31,40.2978879,31,40.29875175,31,40.2984638,31,40.29571655,31,40.30171759,31,40.29875174,31,40.29788792,31,40.2984638,31,40.30905605,31,40.23018647,31,40.28893299,31,40.2919562,31,40.29195621,31,40.28276619,31,40.18615157,31,40.29639457,31,40.29458079,31,40.28805328,31,40.2886017,31,40.28841889,31,40.29639461,31,40.29458079,31,40.28860169,31,40.2880533,31,40.28841889,31,40.27569863,31,40.22467704,31,40.27349231,31,40.27609509,31,40.27609509,31,40.25869143,31,40.18194706,31,40.28279596,31,40.2619006,31,40.28281006,31,40.2744006,31,40.27491087,31,40.27474078,31,40.2827959,31,40.26190124,31,40.28281021,31,40.274911,31,40.27440075,31,40.27474092,31,40.25334438,31,40.20074544,31,40.24766111,31,40.25860222,31,40.25860233,31,40.2358114,31,40.15669444,31,40.26985701,31,40.18312394,31,40.30905605,
